ID,focus,focus ID,adj idx,det idx,before,before gender,deprel,number,dep tree size,after,focus ID after,after gender
11654,papá,5,-1,4,"La bebé tiene a su papá realmente más que enamorado , ya que desde antes de nacer Luis Fonsi no dejó de decir que estaba feliz y emocionado por conocer a su pequeñita . ",Masc,obj,Sing,4,"La bebé tiene a su mamá realmente más que enamorado , ya que desde antes de nacer Luis Fonsi no dejó de decir que estaba feliz y emocionado por conocer a su pequeñita . ",5,Fem
11701,amigo,45,-1,44,"Huitzil es derrotado por Jedah , pero antes de su muerte , ordena a todos los robots Huitzil para que protejan a Cecil pero uno decide buscar cual es su propósito y en eso se encuentra a Morrigan Aensland y está decidido proteger a sus amigos de todo mal . ",Masc,obj,Plur,4,"Huitzil es derrotado por Jedah , pero antes de su muerte , ordena a todos los robots Huitzil para que protejan a Cecil pero uno decide buscar cual es su propósito y en eso se encuentra a Morrigan Aensland y está decidido proteger a sus amigas de todo mal . ",45,Fem
11831,padre,10,-1,9,"En 1945 , durante los intensos bombardeos estadounidenses , su padre murió y su madre enfermó gravemente . ",Masc,nsubj,Sing,3,"En 1945 , durante los intensos bombardeos estadounidenses , su madre murió y su madre enfermó gravemente . ",10,Fem
11831,madre,14,-1,13,"En 1945 , durante los intensos bombardeos estadounidenses , su padre murió y su madre enfermó gravemente . ",Fem,nsubj,Sing,3,"En 1945 , durante los intensos bombardeos estadounidenses , su padre murió y su padre enfermó gravemente . ",14,Masc
11852,padre,11,-1,10,Para aquellos que tienen responsabilidad política : ustedes enviarían a sus padres a este hospital ? ,Masc,obj,Plur,4,Para aquellos que tienen responsabilidad política : ustedes enviarían a sus madres a este hospital ? ,11,Fem
11856,autor,31,-1,30,"Alrededor de las doce y media de la mañana de este lunes , un particular alertó de que se había cometido un robo en un caserío de Mallabia y que los autores iban a bordo de un Renault Megane . ",Masc,nsubj,Plur,3,"Alrededor de las doce y media de la mañana de este lunes , un particular alertó de que se había cometido un robo en un caserío de Mallabia y que las autoras iban a bordo de un Renault Megane . ",31,Fem
11920,hombre,6,-1,5,El propio Libertador comprendía que los hombres y las cosas gritaban por la separación . ,Masc,nsubj,Plur,6,El propio Libertador comprendía que las mujeres y las cosas gritaban por la separación . ,6,Fem
11989,mujer,8,-1,7,"Así pone el ejemplo : "" de una mujer que tiene leche se puede inferir que está embarazada "" . ",Fem,obl,Sing,8,"Así pone el ejemplo : "" de un hombre que tiene leche se puede inferir que está embarazada "" . ",8,Masc
12002,hijo,2,-1,1,"Tuvieron un hijo que sería el futuro rey de Cirene , Bato III . ",Masc,obj,Sing,13,"Tuvieron una hija que sería el futuro rey de Cirene , Bato III . ",2,Fem
12017,tía,5,-1,4,"Después de aceptar , la tía toma el testamento , y manda a buscar a Schicchi . ",Fem,nsubj,Sing,3,"Después de aceptar , el tío toma el testamento , y manda a buscar a Schicchi . ",5,Masc
12026,niño,18,-1,17,"La promiscuidad es completa , hasta el perro y el gato viven y duermen allí junto a los niños y a los padres en una o dos camas "" . ",Masc,obl,Plur,9,"La promiscuidad es completa , hasta el perro y el gato viven y duermen allí junto a las niñas y a los padres en una o dos camas "" . ",18,Fem
12050,profesor,3,-1,2,Uno de sus profesores lo describió más tarde como un pésimo estudiante . ,Masc,nmod,Plur,4,Uno de sus profesoras lo describió más tarde como un pésimo estudiante . ,3,Fem
12052,presidente,1,-1,0,"El presidente de la Comisión de Asuntos Constitucionales , Martín Ocampo estaría convocando a la comisión para debatir los distintos proyectos presentados la semana que viene y la discusión se estiraría por 15 días . ",Masc,nsubj,Sing,12,"La presidenta de la Comisión de Asuntos Constitucionales , Martín Ocampo estaría convocando a la comisión para debatir los distintos proyectos presentados la semana que viene y la discusión se estiraría por 15 días . ",1,Fem
12055,chico,16,-1,15,"En este contexto , llamó a la reflexión de los mayores para que insten a los chicos a desarrollar actividades que tiendan a mejorar su capacidad cultural , intelectual y física . ",Masc,obj,Plur,4,"En este contexto , llamó a la reflexión de los mayores para que insten a las chicas a desarrollar actividades que tiendan a mejorar su capacidad cultural , intelectual y física . ",16,Fem
12093,hermano,21,-1,20,"Miranda está horrorizada por la destrucción que su padre ha causado con la tormenta , pero Próspero le explica cómo su hermano usurpó su posición . ",Masc,nsubj,Sing,3,"Miranda está horrorizada por la destrucción que su padre ha causado con la tormenta , pero Próspero le explica cómo su hermana usurpó su posición . ",21,Fem
12114,hermana,5,-1,4,"El sábado se casó mi hermana y como regalo de boda , entre otras cosas , le regalé animación para los niños con esta empresa y un mago para que amenizara entre las mesas . ",Fem,nsubj,Sing,3,"El sábado se casó mi hermano y como regalo de boda , entre otras cosas , le regalé animación para los niños con esta empresa y un mago para que amenizara entre las mesas . ",5,Masc
12143,autor,6,-1,5,"Estas copias fueron realizadas por muchos autores , no obstante debemos destacar la labor emprendida por Sarabia que copió las obras de las bóvedas de la sala de los reyes en seis lienzos y las copias realizadas con posterioridad por otros autores como Joaquín Ballester ( bóveda derecha ) y Joseph Mugía , quienes pudieron realizar sus copias con mayor libertad . ",Masc,obl,Plur,4,"Estas copias fueron realizadas por muchas autoras , no obstante debemos destacar la labor emprendida por Sarabia que copió las obras de las bóvedas de la sala de los reyes en seis lienzos y las copias realizadas con posterioridad por otros autores como Joaquín Ballester ( bóveda derecha ) y Joseph Mugía , quienes pudieron realizar sus copias con mayor libertad . ",6,Fem
12173,música,4,-1,3,"Heather debutó en la música en Octubre de 2002 con el Álbum This Is Who I Am , de la disquera RCA . ",Fem,obl,Sing,4,"Heather debutó en el músico en Octubre de 2002 con el Álbum This Is Who I Am , de la disquera RCA . ",4,Masc
12188,mujer,1,-1,0,"Mi mujer recibió un a hidratación facial hace una semana y quedo encantada con los productos , lo cual hizo que yo también recibiera una hidratación gratis y mi cara de verdad que lo agradece porque trabajo en una obra a la intemperie . ",Fem,nsubj,Sing,3,"Mi hombre recibió un a hidratación facial hace una semana y quedo encantada con los productos , lo cual hizo que yo también recibiera una hidratación gratis y mi cara de verdad que lo agradece porque trabajo en una obra a la intemperie . ",1,Masc
12193,madre,7,-1,6,Tardaría años en volver a ver su madre . ,Fem,obj,Sing,3,Tardaría años en volver a ver su padre . ,7,Masc
12194,hijo,15,-1,14,"Åsa gobernó en Agder durante veinte años , y después cedió el trono a su hijo . ",Masc,iobj,Sing,4,"Åsa gobernó en Agder durante veinte años , y después cedió el trono a su hija . ",15,Fem
12218,autor,2,1,0,Los diversos autores que apoyan la hipótesis áustrica difieren en algunos detalles . ,Masc,nsubj,Plur,9,Las diversas autoras que apoyan la hipótesis áustrica difieren en algunos detalles . ,2,Fem
12220,chica,6,7,5,"Todo se lo comente a la chica encargada , no me ofrecio ni cambio de habitación ni compensación ni nada . ",Fem,iobj,Sing,5,"Todo se lo comente al chico encargado , no me ofrecio ni cambio de habitación ni compensación ni nada . ",5,Masc
12223,jugador,6,-1,5,"Es casi obligatorio atar a un jugador que ha pegado un salto brutal en su primera temporada , siendo un fijo para Guardiola y para Del Bosque en Barcelona y España , respectivamente . ",Masc,obj,Sing,14,"Es casi obligatorio atar a una jugadora que ha pegado un salto brutal en su primera temporada , siendo un fijo para Guardiola y para Del Bosque en Barcelona y España , respectivamente . ",6,Fem
12233,actriz,10,12,9,"La publicación estima que Stewart , que además es la actriz más joven de la lista , ingresó 25 millones de dólares por encarnar a Bella Swan en las últimas dos entregas de la saga ( 12,5 millones por cada una ) , dirigidas por Bill Condon . ",Fem,acl:relcl,Sing,13,"La publicación estima que Stewart , que además es el actor más joven de la lista , ingresó 25 millones de dólares por encarnar a Bella Swan en las últimas dos entregas de la saga ( 12,5 millones por cada una ) , dirigidas por Bill Condon . ",10,Masc
12290,actriz,13,-1,12,"Los médicos que la están tratando indicaron que no es necesario que la actriz permanezca tres meses en la clínica , ya que su enfermedad no lo requiere . ",Fem,nsubj,Sing,3,"Los médicos que la están tratando indicaron que no es necesario que el actor permanezca tres meses en la clínica , ya que su enfermedad no lo requiere . ",13,Masc
12326,investigador,1,-1,0,Algunos investigadores afirman que la existencia de grupos familiares nómadas en Irlanda se remonta hasta el siglo V d . ,Masc,nsubj,Plur,3,Algunas investigadoras afirman que la existencia de grupos familiares nómadas en Irlanda se remonta hasta el siglo V d . ,1,Fem
12355,jugador,24,29,23,"Max Lange nació el 7 de agosto de 1832 en Magdeburgo y murió el 8 de diciembre de 1899 en Leipzig , fue un jugador y compositor de ajedrez alemán . ",Masc,parataxis,Sing,9,"Max Lange nació el 7 de agosto de 1832 en Magdeburgo y murió el 8 de diciembre de 1899 en Leipzig , fue una jugadora y compositor de ajedrez alemán . ",24,Fem
12359,mentor,15,-1,14,"Después de Douglas amonestó a Shane , Shane comenzó a empujar y golpear a su mentor de antaño . ",Masc,obj,Sing,6,"Después de Douglas amonestó a Shane , Shane comenzó a empujar y golpear a su mentora de antaño . ",15,Fem
12371,ministro,2,-1,-1,Asimismo fue ministro de Relaciones Exteriores desde el 2000 hasta el 2005 . ,Masc,root,Sing,14,Asimismo fue ministra de Relaciones Exteriores desde el 2000 hasta el 2005 . ,2,Fem
12488,hijo,0,-1,-1,Hijo de don Vicente Ambrosio De la Fuente y Ortúzar y de doña María Inés Fernández de Leiva y Góngora . ,Masc,root,Sing,22,Hija de don Vicente Ambrosio De la Fuente y Ortúzar y de doña María Inés Fernández de Leiva y Góngora . ,0,Fem
12509,escritor,27,-1,-1,"Recuerdo haber leído El extranjero , de Camus , y a pesar de que no influyó en mi escritura pensé que me iba a ayudar a ser escritor "" . ",Masc,obl,Sing,4,"Recuerdo haber leído El extranjero , de Camus , y a pesar de que no influyó en mi escritura pensé que me iba a ayudar a ser escritora "" . ",27,Fem
12510,hijo,0,-1,-1,"Hijo de una humilde familia campesina transilvana , desde joven recibió una fervorosa instrucción moral cristiana . ",Masc,root,Sing,18,"Hija de una humilde familia campesina transilvana , desde joven recibió una fervorosa instrucción moral cristiana . ",0,Fem
12564,director,12,-1,11,El video de « Pon de Replay » fue dirigida por el director de videos musicales Little X. ,Masc,obl,Sing,9,El video de « Pon de Replay » fue dirigida por la directora de videos musicales Little X. ,12,Fem
12597,hombre,1,-1,0,"Los hombres tenían unos ingresos medios de $ 52,625 frente a los $ 33,620 para las mujeres . ",Masc,nsubj,Plur,3,"Las mujeres tenían unos ingresos medios de $ 52,625 frente a los $ 33,620 para las mujeres . ",1,Fem
12597,mujer,16,-1,15,"Los hombres tenían unos ingresos medios de $ 52,625 frente a los $ 33,620 para las mujeres . ",Fem,nmod,Plur,4,"Los hombres tenían unos ingresos medios de $ 52,625 frente a los $ 33,620 para los hombres . ",16,Masc
12668,sacerte,8,-1,-1,"Inspirado por su entorno católico , decidió ser sacerdote . ",Masc,xcomp,Plur,3,"Inspirado por su entorno católico , decidió ser sacerdotisa . ",8,Fem
12682,novia,1,-1,0,"Su novia se va con él , le arranca unos pétalos a la flor , y luego lo deja . ",Fem,nsubj,Sing,3,"Su novio se va con él , le arranca unos pétalos a la flor , y luego lo deja . ",1,Masc
12706,niño,1,-1,0,"El niño debe saber como está delimitado el "" espacio "" y su nombre . ",Masc,nsubj,Sing,3,"La niña debe saber como está delimitado el "" espacio "" y su nombre . ",1,Fem
12707,funcionaria,1,2,0,"La funcionaria estatal dijo que las zonas más conflictivas en la entidad son la Tierra Caliente y Costa Grande , y consideró que por el momento , no harán cambios en el sistema educativo , ni en horarios ni en el curso que está por iniciar . ",Fem,nsubj,Sing,4,"El funcionario estatal dijo que las zonas más conflictivas en la entidad son la Tierra Caliente y Costa Grande , y consideró que por el momento , no harán cambios en el sistema educativo , ni en horarios ni en el curso que está por iniciar . ",1,Masc
12783,mujer,51,-1,-1,"En contraste , a pesar de tempranos reportes en mejorar lipoproteína de alta densidad ( HDL , "" colesterol bueno "" ) en suplementación cálcica , se encontró que la tasa de infarto agudo de miocardio ( ataque cardíaco ) hallada en un estudio en Nueva Zelanda en donde participaron 1471 mujeres . ",Fem,nsubj,Plur,3,"En contraste , a pesar de tempranos reportes en mejorar lipoproteína de alta densidad ( HDL , "" colesterol bueno "" ) en suplementación cálcica , se encontró que la tasa de infarto agudo de miocardio ( ataque cardíaco ) hallada en un estudio en Nueva Zelanda en donde participaron 1471 hombres . ",51,Masc
12788,música,2,-1,-1,"Debían estudiar música "" porque toda esta música estudia el camino para su conversión "" . ",Fem,obj,Sing,2,"Debían estudiar músico "" porque toda esta música estudia el camino para su conversión "" . ",2,Masc
12788,música,7,-1,6,"Debían estudiar música "" porque toda esta música estudia el camino para su conversión "" . ",Fem,nsubj,Sing,4,"Debían estudiar música "" porque todo este músico estudia el camino para su conversión "" . ",7,Masc
12800,chica,14,-1,13,"Sin embargo , tanto paseíto arriba y abajo es de agradecer , porque la chica está de muy buen ver y también es un motivo para ir . ",Fem,nsubj,Sing,3,"Sin embargo , tanto paseíto arriba y abajo es de agradecer , porque el chico está de muy buen ver y también es un motivo para ir . ",14,Masc
12863,hijo,20,-1,18,MÉXICO -- El actor mexicano Diego Luna anunció este viernes que su esposa Camila Sodi está embarazada de su segundo hijo . ,Masc,nmod,Sing,5,MÉXICO -- El actor mexicano Diego Luna anunció este viernes que su esposa Camila Sodi está embarazada de su segundo hija . ,20,Fem
12866,música,8,-1,7,"Criticable o no , es cierto que su música puede parecer tan transgresora y novedosa que quizás se pase de tuerca , pero lo que no vamos a negar es que ayer gustaron - y mucho - . ",Fem,nsubj,Sing,3,"Criticable o no , es cierto que su músico puede parecer tan transgresora y novedosa que quizás se pase de tuerca , pero lo que no vamos a negar es que ayer gustaron - y mucho - . ",8,Masc
12900,hija,2,-1,1,Tengo una hija de 10 años y desde pequeña los profesores siempre nos han dicho que le cuesta seguir el ritmo de la clase . ,Fem,obj,Sing,6,Tengo un hijo de 10 años y desde pequeña los profesores siempre nos han dicho que le cuesta seguir el ritmo de la clase . ,2,Masc
12900,profesor,10,-1,9,Tengo una hija de 10 años y desde pequeña los profesores siempre nos han dicho que le cuesta seguir el ritmo de la clase . ,Masc,nsubj,Plur,3,Tengo una hija de 10 años y desde pequeña las profesoras siempre nos han dicho que le cuesta seguir el ritmo de la clase . ,10,Fem
12914,jugador,4,-1,3,"Es decir que un jugador puede jugar como un WHM / BLM ( mago blanco / mago negro ) utilizar este combinación le da más magia , inteligencia y una pequeña destreza en magia elemental a comparación de lo que tendría un WHM sin subjob . ",Masc,nsubj,Sing,3,"Es decir que una jugadora puede jugar como un WHM / BLM ( mago blanco / mago negro ) utilizar este combinación le da más magia , inteligencia y una pequeña destreza en magia elemental a comparación de lo que tendría un WHM sin subjob . ",4,Fem
12970,hombre,1,-1,0,"Los hombres tenían unos ingresos medios de $ 38,269 frente a los $ 27,888 para las mujeres . ",Masc,nsubj,Plur,3,"Las mujeres tenían unos ingresos medios de $ 38,269 frente a los $ 27,888 para las mujeres . ",1,Fem
12999,mujer,11,12,10,""" Parecía que no iba a entrar porque querían a una mujer mayor . ",Fem,obj,Sing,5,""" Parecía que no iba a entrar porque querían a un hombre mayor . ",11,Masc
13015,hombre,1,-1,0,"Los hombres tenían unos ingresos medios de $ 21,908 frente a los $ 19,063 para las mujeres . ",Masc,nsubj,Plur,3,"Las mujeres tenían unos ingresos medios de $ 21,908 frente a los $ 19,063 para las mujeres . ",1,Fem
13027,actriz,24,23,22,"Marnette Patterson estuvo nominada en 1997 para un Young Artist Award por "" Mejor Interpretación en una serie de Televisión Cómica por una joven actriz "" por su papel en Todo Va Sobre Ruedas ( 1996 ) . ",Fem,nmod,Sing,5,"Marnette Patterson estuvo nominada en 1997 para un Young Artist Award por "" Mejor Interpretación en una serie de Televisión Cómica por un joven actor "" por su papel en Todo Va Sobre Ruedas ( 1996 ) . ",24,Masc
13090,esposa,29,-1,-1,"Andrómaca establece que , debido a su buena fama de esposa de Héctor , Neoptólemo , el hijo de asesino de troyanos , Aquiles , la ha solicitado por esposa . ",Fem,obl,Sing,3,"Andrómaca establece que , debido a su buena fama de esposa de Héctor , Neoptólemo , el hijo de asesino de troyanos , Aquiles , la ha solicitado por esposo . ",29,Masc
13095,padre,3,-1,2,Sucedió a su padre como par de Francia en 1773 . ,Masc,obj,Sing,4,Sucedió a su madre como par de Francia en 1773 . ,3,Fem
13113,música,5,-1,4,"Durante cinco décadas , la música de murga se ha apoderado de las parrandas populares que se celebran en el país , sobre todo de las tunas de calle donde hoy predomina este género musical . ",Fem,nsubj,Sing,5,"Durante cinco décadas , el músico de murga se ha apoderado de las parrandas populares que se celebran en el país , sobre todo de las tunas de calle donde hoy predomina este género musical . ",5,Masc
13130,niño,2,-1,1,"« Los niños conectan muy bien con el personaje de Tari , ya que ellos también saben disfrutar de esos pequeños momentos que nos da la vida » , destaca Moreso . ",Masc,nsubj,Plur,3,"« Las niñas conectan muy bien con el personaje de Tari , ya que ellos también saben disfrutar de esos pequeños momentos que nos da la vida » , destaca Moreso . ",2,Fem
13136,padre,1,-1,0,"Su padre trabajaba en el servicio de habitaciones de hoteles y moteles , lo que chocaba de lleno con los compañeros de clase de Homme , chicos nacidos de familias más acomodadas que la suya . ",Masc,nsubj,Sing,3,"Su madre trabajaba en el servicio de habitaciones de hoteles y moteles , lo que chocaba de lleno con los compañeros de clase de Homme , chicos nacidos de familias más acomodadas que la suya . ",1,Fem
13138,abuelo,1,2,0,"Sus abuelos paternos eran Sir William Brandon de Wangford , Suffolk ( muerto en 1491 ) , que sirvió como mariscal de la prisión de Marshalsea , y Elizabeth Wingfield ( muerta el 28 de abril de 1497 ) . ",Masc,nsubj,Plur,4,"Sus abuelas paternas eran Sir William Brandon de Wangford , Suffolk ( muerto en 1491 ) , que sirvió como mariscal de la prisión de Marshalsea , y Elizabeth Wingfield ( muerta el 28 de abril de 1497 ) . ",1,Fem
13154,funcionaria,1,2,0,"La funcionaria francesa contaba ya con el apoyo explícito de la mayoría de los países de la Unión Europea , donde ha encabezado las acciones de la región contra la crisis y demás dificultades que ha causado el abultamiento de las deudas . ",Fem,nsubj,Sing,4,"El funcionario francesa contaba ya con el apoyo explícito de la mayoría de los países de la Unión Europea , donde ha encabezado las acciones de la región contra la crisis y demás dificultades que ha causado el abultamiento de las deudas . ",1,Masc
13194,hombre,5,-1,4,La serie comienza cuando un hombre sin identificar despierta en un desierto y se encuentra a sí mismo en medio de una persecución : unos misteriosos guardias persiguen a un anciano entre las rocas . ,Masc,nsubj,Sing,5,La serie comienza cuando una mujer sin identificar despierta en un desierto y se encuentra a sí mismo en medio de una persecución : unos misteriosos guardias persiguen a un anciano entre las rocas . ,5,Fem
13194,anciano,30,-1,29,La serie comienza cuando un hombre sin identificar despierta en un desierto y se encuentra a sí mismo en medio de una persecución : unos misteriosos guardias persiguen a un anciano entre las rocas . ,Masc,obj,Sing,4,La serie comienza cuando un hombre sin identificar despierta en un desierto y se encuentra a sí mismo en medio de una persecución : unos misteriosos guardias persiguen a una anciana entre las rocas . ,30,Fem
13200,novia,1,-1,-1,Cuatro novias para un portero de categoría que juega en la Liga BBVA y que juega en el Almería de Lillo . ,Fem,root,Plur,23,Cuatro novios para un portero de categoría que juega en la Liga BBVA y que juega en el Almería de Lillo . ,1,Masc
13248,niño,1,-1,0,"Los niños se lo pasaron de lo mas divertido , las comidas son buenísimas y el hotel es pequeño pero muy acogedor . ",Masc,nsubj,Plur,3,"Las niñas se lo pasaron de lo mas divertido , las comidas son buenísimas y el hotel es pequeño pero muy acogedor . ",1,Fem
13273,hombre,1,-1,0,"Los hombres tenían unos ingresos medios de $ 46,107 frente a los $ 36,724 para las mujeres . ",Masc,nsubj,Plur,3,"Las mujeres tenían unos ingresos medios de $ 46,107 frente a los $ 36,724 para las mujeres . ",1,Fem
13273,mujer,16,-1,15,"Los hombres tenían unos ingresos medios de $ 46,107 frente a los $ 36,724 para las mujeres . ",Fem,nmod,Plur,4,"Los hombres tenían unos ingresos medios de $ 46,107 frente a los $ 36,724 para los hombres . ",16,Masc
13276,goleador,14,13,-1,"Con el modesto ENPPI logró terminar una excelente temporada 2004 / 05 como máximo goleador de la liga egipcia , campeón de Copa y subcampeón de liga . ",Masc,obl,Sing,16,"Con el modesto ENPPI logró terminar una excelente temporada 2004 / 05 como máxima goleadora de la liga egipcia , campeón de Copa y subcampeón de liga . ",14,Fem
13340,campeón,23,25,22,Después de los Play Offs la FEB establecía una clasificación atendiendo a número de partidos ganados en el Play Offs para establecer el campeón de general de Liga . ,Masc,obj,Sing,7,Después de los Play Offs la FEB establecía una clasificación atendiendo a número de partidos ganados en el Play Offs para establecer la campeóna de general de Liga . ,23,Fem
13352,director,4,-1,-1,"Asimismo , nunca fue director o encargado de curso , si bien impartiese con frecuencia la mitad de las clases en los cursos superiores . ",Masc,root,Sing,26,"Asimismo , nunca fue directora o encargado de curso , si bien impartiese con frecuencia la mitad de las clases en los cursos superiores . ",4,Fem
13368,prisionero,15,16,-1,El 6 de abril de 1811 fue enviado a Montevideo en donde fue canjeado por prisioneros realistas meses después . ,Masc,obl,Plur,4,El 6 de abril de 1811 fue enviado a Montevideo en donde fue canjeado por prisioneras realistas meses después . ,15,Fem
13371,hermano,2,-1,1,"Aunque su hermano había arrancado promesas de lealtad de sus súbditos en Kiev , Ígor y su familia , los Ólgovichi , fueron impopulares y hubo resistencia contra su asunción . ",Masc,nsubj,Sing,3,"Aunque su hermana había arrancado promesas de lealtad de sus súbditos en Kiev , Ígor y su familia , los Ólgovichi , fueron impopulares y hubo resistencia contra su asunción . ",2,Fem
13416,hombre,3,-1,2,"En 2000 los hombres tenían un ingreso per cápita de $ 26,785 frente a $ 18,939 para las mujeres . ",Masc,nsubj,Plur,3,"En 2000 las mujeres tenían un ingreso per cápita de $ 26,785 frente a $ 18,939 para las mujeres . ",3,Fem
13424,hijo,8,-1,-1,Ha estado casado dos veces y no tiene hijos . ,Masc,obj,Plur,2,Ha estado casado dos veces y no tiene hijas . ,8,Fem
13468,música,6,-1,5,"Por esa misma época , su música predominaba en los certámenes importantes de arpa que se celebraban en Belfast y en Granard . ",Fem,nsubj,Sing,3,"Por esa misma época , su músico predominaba en los certámenes importantes de arpa que se celebraban en Belfast y en Granard . ",6,Masc
13473,profesor,9,-1,-1,En la misma academia desde 1973 hasta 1977 fue profesora . ,Fem,root,Sing,12,En la misma academia desde 1973 hasta 1977 fue profesor . ,9,Masc
13493,jefe,35,36,34,"Durante este tiempo me he hundido en la problemática de la zona metropolitana en general a través de las quejas y demandas de la gente , y me preguntaba en qué diablos se gastaban los jefes delegacionales de la capital sus presupuestos , porque los beneficios no llegan a la gente . ",Masc,nsubj,Plur,7,"Durante este tiempo me he hundido en la problemática de la zona metropolitana en general a través de las quejas y demandas de la gente , y me preguntaba en qué diablos se gastaban las jefas delegacionales de la capital sus presupuestos , porque los beneficios no llegan a la gente . ",35,Fem
13501,diseñadora,1,-1,0,"La diseñadora propone retratos de todas ellas , mimetizadas con los espacios que habitaban , mediante collages de huevos de Fabergé , porcelanas de Meissen y jarrones Ming . ",Fem,nsubj,Sing,3,"El diseñador propone retratos de todas ellas , mimetizadas con los espacios que habitaban , mediante collages de huevos de Fabergé , porcelanas de Meissen y jarrones Ming . ",1,Masc
13531,chico,15,-1,-1,"Es muy femenina , optimista y divertida , le encanta ir de compras y conocer chicos . ",Masc,obj,Plur,2,"Es muy femenina , optimista y divertida , le encanta ir de compras y conocer chicas . ",15,Fem
13560,autor,2,-1,1,Ningún otro autor ha hecho acusaciones semejantes de fracaso en la altitud o de ser desagradecida contra Mauduit en este u otros ascensos . ,Masc,nsubj,Sing,4,Ninguna otra autora ha hecho acusaciones semejantes de fracaso en la altitud o de ser desagradecida contra Mauduit en este u otros ascensos . ,2,Fem
13562,alemán,12,-1,-1,"Un año más tarde , el libro se edita en Berna en alemán . ",Masc,obl,Sing,3,"Un año más tarde , el libro se edita en Berna en alemana . ",12,Fem
13576,mujer,1,-1,0,La mujer que atiende te ayuda en todo y muy agradable . ,Fem,nsubj,Sing,5,El hombre que atiende te ayuda en todo y muy agradable . ,1,Masc
13582,hija,6,-1,5,"Al final Armando descubrirá que su hija no está haciendo las cochinadas que se imagina , sino que está organizando una fiesta sorpresa de aniversario para sus padres . ",Fem,nsubj,Sing,3,"Al final Armando descubrirá que su hijo no está haciendo las cochinadas que se imagina , sino que está organizando una fiesta sorpresa de aniversario para sus padres . ",6,Masc
13606,autor,4,-1,3,"En resumen , el autor viene a afirmar que el significado de la palabra "" ciencia "" como concepto es nada más que la definición y / o estudio de un tema en general . ",Masc,nsubj,Sing,3,"En resumen , la autora viene a afirmar que el significado de la palabra "" ciencia "" como concepto es nada más que la definición y / o estudio de un tema en general . ",4,Fem
13613,niño,7,-1,-1,"Hasta el momento se han becado 131 niños , con un importe total de 16.405 euros , y en los próximos días está previsto que se incorporen otros 68 expedientes , por un importe que superará los 9.000 euros . ",Masc,nsubj,Plur,3,"Hasta el momento se han becado 131 niñas , con un importe total de 16.405 euros , y en los próximos días está previsto que se incorporen otros 68 expedientes , por un importe que superará los 9.000 euros . ",7,Fem
13615,muchacho,13,-1,12,"No se trata de un restaurante de toda la vida , pero estos muchachos han hecho de esa masía de Collserola , situada en una zona de paso de peregrinos ( la ermita de Sant Medir está en la vertiente de enfrente ) caminantes y bicicleteros ( también se puede ir en coche o moto ) una parada obligatoria cuando la excursión ronda por esa zona . ",Masc,nsubj,Plur,3,"No se trata de un restaurante de toda la vida , pero estas muchachas han hecho de esa masía de Collserola , situada en una zona de paso de peregrinos ( la ermita de Sant Medir está en la vertiente de enfrente ) caminantes y bicicleteros ( también se puede ir en coche o moto ) una parada obligatoria cuando la excursión ronda por esa zona . ",13,Fem
13625,alumno,6,-1,5,Antes de expirar pide a sus alumnos que este día se convierta en una festividad y día de alegría . ,Masc,iobj,Plur,4,Antes de expirar pide a sus alumnas que este día se convierta en una festividad y día de alegría . ,6,Fem
13651,presidente,15,16,14,"El ministro de Economía , Juan Andrés Fontaine , develó que en la charla el presidente italiano se refirió a sus escándalos sexuales , manifestando su confianza de salir airoso a través de la justicia . ",Masc,nsubj,Sing,4,"El ministro de Economía , Juan Andrés Fontaine , develó que en la charla la presidenta italiana se refirió a sus escándalos sexuales , manifestando su confianza de salir airoso a través de la justicia . ",15,Fem
13668,jugador,6,-1,5,"Durante el tercer acto , el jugador juega como la civilización estadounidense ( sólo disponible en la campaña ) , que se asemeja a la civilización británica . ",Masc,nsubj,Sing,3,"Durante el tercer acto , la jugadora juega como la civilización estadounidense ( sólo disponible en la campaña ) , que se asemeja a la civilización británica . ",6,Fem
13697,presidente,19,-1,16,"El 1 de abril de 2009 , la Cámara de Representantes aprobó a George Abela como la 8 ª presidente de la República . ",Masc,obl,Sing,9,"El 1 de abril de 2009 , la Cámara de Representantes aprobó a George Abela como el 8 ª presidenta de la República . ",19,Fem
13735,presidente,3,-1,1,"Pero el ex presidente y ex gobernador fue más allá : le escribió una dura carta a Aníbal Fernández con recriminaciones sobre su conducta y puso en tela de juicio temas importantes y gravosos para el jefe de Gabinete , quien hasta el momento de escribir este artículo dio el silencio como respuesta . ",Masc,nsubj,Sing,7,"Pero la ex presidenta y ex gobernador fue más allá : le escribió una dura carta a Aníbal Fernández con recriminaciones sobre su conducta y puso en tela de juicio temas importantes y gravosos para el jefe de Gabinete , quien hasta el momento de escribir este artículo dio el silencio como respuesta . ",3,Fem
13758,hombre,13,-1,-1,"Pero una década después las dos provincias occidentales "" se habían quedado sin hombres y sin dinero "" , incapaces de ofrecer suficiente botín a los vándalos . ",Masc,nmod,Plur,6,"Pero una década después las dos provincias occidentales "" se habían quedado sin mujeres y sin dinero "" , incapaces de ofrecer suficiente botín a los vándalos . ",13,Fem
13797,candidato,3,-1,-1,Fuerón propuestos tres candidatos . ,Masc,nsubj,Plur,3,Fuerón propuestos tres candidatas . ,3,Fem
